lat	lon
64.593032836914063	-14.55538272857666
64.591026306152344	-14.500529289245605
64.592247009277344	-14.471548080444336
64.588218688964844	-14.442299842834473
64.604705810546875	-14.407493591308594
64.621101379394531	-14.404758453369141
64.635391235351563	-14.448257446289063
64.648681640625	-14.496435165405273
64.657890319824219	-14.481317520141602
64.658126831054688	-14.437575340270996
64.6563720703125	-14.388510704040527
64.6501693725586	-14.358844757080078
64.646087646484375	-14.325980186462402
64.639762878417969	-14.274538993835449
64.646202087402344	-14.241359710693359
64.647132873535156	-14.265286445617676
64.6567153930664	-14.263497352600098
64.662849426269531	-14.269853591918945
64.662307739257813	-14.291192054748535
64.669670104980469	-14.318073272705078
64.6767349243164	-14.342303276062012
64.6881103515625	-14.344545364379883
64.704216003417969	-14.386726379394531
64.7260971069336	-14.400713920593262
64.746261596679688	-14.426300048828125
64.754058837890625	-14.470446586608887
64.780998229980469	-14.465100288391113
64.789299011230469	-14.462979316711426
64.768356323242188	-14.415283203125
64.7454833984375	-14.372103691101074
64.726524353027344	-14.341675758361816
64.706405639648438	-14.324597358703613
64.698173522949219	-14.289886474609375
64.69451904296875	-14.263179779052734
64.693588256835938	-14.234796524047852
64.692878723144531	-14.201313972473145
64.689949035644531	-14.177184104919434
64.7001724243164	-14.119251251220703
64.704940795898438	-14.073093414306641
64.718063354492188	-14.02849006652832
64.730476379394531	-13.984432220458984
64.745590209960938	-14.005650520324707
64.761825561523438	-14.021560668945313
64.767745971679688	-14.043338775634766
64.786582946777344	-14.021932601928711
64.7905502319336	-13.984874725341797
64.792861938476563	-13.947361946105957
64.799362182617188	-13.876495361328125
64.8005599975586	-13.842823028564453
64.8089828491211	-13.843273162841797
64.820724487304688	-13.895751953125
64.84051513671875	-13.930444717407227
64.832138061523438	-13.860163688659668
64.825920104980469	-13.830405235290527
64.837211608886719	-13.80644416809082
64.854804992675781	-13.76416015625
64.876884460449219	-13.770902633666992
64.8874282836914	-13.822304725646973
64.904899597167969	-13.93840503692627
64.923828125	-14.040752410888672
64.932586669921875	-14.034398078918457
64.9183578491211	-13.953812599182129
64.919357299804688	-13.898909568786621
64.919281005859375	-13.852985382080078
64.911781311035156	-13.806985855102539
64.909622192382813	-13.763714790344238
64.910140991210938	-13.736573219299316
64.9090576171875	-13.705795288085938
64.926864624023438	-13.68576717376709
64.93841552734375	-13.6856107711792
64.936248779296875	-13.732783317565918
64.9405517578125	-13.773221015930176
64.960517883300781	-13.815101623535156
64.975837707519531	-13.873109817504883
65.007644653320313	-13.93952465057373
65.011314392089844	-13.9943265914917
65.0162353515625	-14.116913795471191
65.018852233886719	-14.222777366638184
65.0325698852539	-14.200782775878906
65.031967163085938	-14.102285385131836
65.042678833007813	-14.029878616333008
65.0477066040039	-13.994903564453125
65.070526123046875	-14.037698745727539
65.068107604980469	-14.007916450500488
65.049888610839844	-13.950139045715332
65.0295639038086	-13.852370262145996
65.006637573242188	-13.810666084289551
64.985382080078125	-13.768185615539551
64.988571166992188	-13.656037330627441
65.004890441894531	-13.596589088439941
65.036972045898438	-13.58704662322998
65.054008483886719	-13.524044990539551
65.082633972167969	-13.496026039123535
65.107139587402344	-13.530546188354492
65.166816711425781	-13.512162208557129
65.13714599609375	-13.567344665527344
65.1005859375	-13.604031562805176
65.109451293945313	-13.626818656921387
65.10906982421875	-13.699992179870605
65.131866455078125	-13.65386962890625
65.14361572265625	-13.734323501586914
65.158363342285156	-13.638273239135742
65.191688537597656	-13.636360168457031
65.191276550292969	-13.692784309387207
65.193489074707031	-13.825053215026855
65.18963623046875	-13.972552299499512
65.202217102050781	-13.915521621704102
65.204551696777344	-13.761218070983887
65.2140121459961	-13.667613983154297
65.232635498046875	-13.629246711730957
65.250236511230469	-13.606601715087891
65.264488220214844	-13.581193923950195
65.279716491699219	-13.603352546691895
65.292518615722656	-13.661064147949219
65.285636901855469	-13.723164558410645
65.289566040039063	-13.795098304748535
65.280326843261719	-13.926591873168945
65.266044616699219	-14.006377220153809
65.294631958007813	-13.9093656539917
65.310791015625	-13.765636444091797
65.326553344726563	-13.73110294342041
65.347305297851563	-13.819886207580566
65.364204406738281	-13.828208923339844
65.362213134765625	-13.756640434265137
65.368888854980469	-13.699392318725586
65.386032104492188	-13.65788745880127
65.399429321289063	-13.664462089538574
65.411369323730469	-13.656944274902344
65.423667907714844	-13.633956909179688
65.4406509399414	-13.653426170349121
65.464424133300781	-13.652027130126953
65.487289428710938	-13.623106002807617
65.512115478515625	-13.607280731201172
65.529083251953125	-13.649832725524902
65.536575317382813	-13.685192108154297
65.552452087402344	-13.684847831726074
65.55157470703125	-13.73682975769043
65.52734375	-13.768032073974609
65.526870727539063	-13.813549041748047
65.548538208007813	-13.813499450683594
65.5699691772461	-13.824172019958496
65.579872131347656	-13.88227653503418
65.598892211914063	-13.85118293762207
65.6170654296875	-13.88629150390625
65.603134155273438	-13.965490341186523
